4	29	-233
8	29	-222
9	30	-231
2	28	-226
6	30	-230
32	23	-211
77	-7	-207
119	-40	-204
115	-53	-211
113	-48	-206
107	-30	-216
80	-19	-228
46	7	-234
32	15	-240
12	24	-239
-4	38	-244
-23	39	-241
-34	43	-239
-29	48	-235
-17	39	-224
-17	36	-233
-15	37	-228
9	30	-226
28	18	-221
41	13	-224
57	1	-237
72	1	-232
76	-13	-236
101	-36	-231
107	-35	-227
102	-37	-231
95	-28	-231
90	-20	-242
68	-2	-241
46	11	-245
33	18	-238
10	28	-241
-14	36	-241
-34	38	-243
-38	43	-242
-50	45	-238
-45	39	-236
-40	47	-232
-34	45	-237
-30	44	-235
-34	40	-236
-27	44	-236
-19	35	-237
-19	38	-234
-15	35	-231
-15	34	-237
-17	40	-232
-12	34	-230
-11	36	-230
-11	37	-230
-6	35	-232
-15	32	-225
-7	36	-232
-3	34	-226
-5	40	-235
-5	36	-232
-5	36	-236
-8	33	-229
29	22	-236
72	-10	-251
121	-60	-271
148	-107	-291
170	-165	-325
175	-208	-360
148	-242	-410
118	-286	-440
102	-303	-463
82	-329	-477
73	-354	-484
70	-370	-472
49	-391	-482
15	-392	-489
24	-394	-491
24	-390	-496
18	-374	-496
26	-364	-503
34	-352	-503
30	-353	-504
33	-356	-502
38	-348	-504
39	-344	-505
39	-347	-506
44	-346	-504
37	-340	-505
37	-349	-498
39	-341	-500
38	-346	-504
37	-346	-506
42	-344	-501
45	-348	-504
44	-343	-507
39	-342	-497
36	-344	-501
33	-344	-503
37	-344	-501
34	-346	-503
42	-340	-500
38	-346	-507
45	-345	-498
42	-347	-499
44	-345	-506
41	-349	-507
45	-339	-501
38	-343	-499
36	-342	-505
46	-343	-505
38	-342	-499
39	-345	-499
41	-347	-502
43	-341	-499
38	-351	-500
38	-344	-500
35	-345	-509
36	-343	-501
35	-345	-500
39	-346	-503
41	-343	-507
36	-348	-503
13	-370	-500
5	-405	-485
7	-448	-467
-3	-464	-453
-11	-471	-451
-48	-486	-451
-71	-503	-435
-91	-508	-441
-112	-510	-437
-125	-521	-426
-170	-522	-414
-198	-521	-408
-214	-517	-407
-235	-507	-406
-278	-498	-394
-289	-494	-388
-303	-490	-389
-326	-491	-378
-329	-480	-374
-333	-480	-364
-337	-475	-365
-338	-480	-363
-339	-479	-370
-336	-480	-367
-336	-468	-362
-335	-476	-369
-333	-470	-367
-338	-477	-369
-345	-471	-368
-346	-462	-377
-371	-452	-363
-384	-431	-354
-400	-414	-350
-414	-397	-344
-418	-392	-339
-418	-393	-342
-421	-396	-345
-412	-391	-348
-411	-391	-355
-400	-393	-376
-354	-395	-429
-256	-413	-479
-245	-412	-481
-212	-406	-504
-188	-410	-504
-175	-406	-515
-107	-411	-510
-49	-427	-500
-35	-423	-499
-34	-421	-505
-27	-420	-503
-32	-413	-500
-30	-416	-503
-19	-407	-504
-17	-412	-501
-14	-416	-503
48	-408	-482
128	-391	-422
130	-385	-427
124	-334	-441
129	-300	-438
123	-258	-438
119	-223	-431
120	-191	-416
124	-150	-392
114	-123	-382
90	-68	-344
69	-35	-327
47	-6	-302
30	2	-284
23	9	-278
21	16	-277
6	15	-280
-16	24	-294
-42	24	-300
-59	33	-300
-85	42	-308
-108	32	-331
-141	21	-350
-190	22	-337
-215	32	-311
-230	29	-316
-235	23	-309
-248	17	-315
-273	9	-312
-300	-5	-314
-315	-20	-323
-324	-41	-334
-332	-64	-350
-330	-63	-369
-330	-70	-375
-336	-88	-389
-342	-101	-390
-336	-119	-406
-338	-131	-411
-329	-144	-424
-323	-159	-445
-310	-171	-458
-293	-177	-463
-288	-169	-461
-272	-167	-466
-250	-165	-487
-229	-162	-489
-200	-153	-489
-165	-150	-501
-136	-148	-498
-116	-141	-499
-98	-147	-499
-92	-154	-499
-73	-150	-493
-55	-151	-499
-25	-156	-481
11	-163	-473
19	-148	-468
40	-134	-445
69	-117	-423
98	-121	-388
119	-115	-360
119	-96	-346
106	-67	-330
76	-35	-305
61	-5	-267
49	7	-246
46	12	-225
28	18	-207
16	22	-192
15	36	-173
24	33	-167
8	31	-171
-18	40	-178
-51	49	-168
-78	58	-187
-110	61	-227
-120	54	-264
-156	49	-281
-204	11	-343
-220	-5	-365
-199	-17	-385
-172	-49	-425
-182	-81	-453
-159	-91	-470
-123	-93	-466
-98	-104	-476
-54	-123	-475
-5	-119	-461
33	-124	-442
67	-126	-420
99	-125	-396
106	-111	-372
117	-95	-340
112	-64	-307
110	-53	-279
107	-39	-259
106	-33	-239
98	-33	-216
101	-25	-204
93	-22	-192
66	-5	-176
58	-7	-155
56	7	-150
52	2	-134
45	0	-123
43	-6	-118
34	6	-108
17	12	-100
7	12	-98
6	17	-115
0	25	-148
3	33	-241
1	13	-296
-29	-16	-375
-33	-69	-441
-16	-140	-489
1	-181	-495
17	-227	-506
35	-251	-498
45	-263	-498
53	-284	-494
68	-285	-483
73	-286	-476
88	-289	-482
85	-293	-476
90	-318	-470
103	-325	-468
67	-325	-487
67	-320	-488
70	-315	-493
73	-309	-488
75	-303	-490
73	-297	-494
72	-292	-488
76	-291	-488
76	-287	-485
75	-288	-490
73	-286	-486
69	-285	-490
75	-288	-485
78	-279	-485
71	-285	-494
74	-277	-484
75	-281	-489
69	-285	-493
77	-285	-495
70	-286	-488
70	-282	-489
73	-283	-493
78	-282	-492
75	-278	-490
70	-282	-493
72	-286	-494
76	-286	-498
70	-284	-493
66	-281	-495
67	-284	-487
71	-279	-496
74	-279	-489
75	-289	-488
73	-285	-493
76	-288	-489
74	-281	-493
71	-279	-496
78	-277	-490
79	-287	-488
73	-282	-493
76	-285	-488
74	-283	-490
66	-283	-488
71	-288	-488
74	-285	-494
71	-282	-490
75	-279	-489
76	-282	-491
74	-281	-501
74	-289	-490
78	-284	-495
72	-284	-486
68	-280	-497
77	-282	-491
73	-288	-492
62	-284	-490
73	-286	-486
67	-278	-489
74	-282	-488
75	-283	-489
76	-286	-491
68	-281	-488
76	-284	-498
69	-287	-495
71	-277	-492
72	-280	-490
71	-285	-492
68	-284	-492
72	-284	-487
72	-284	-491
